submission_id,QUD,RT,age,animal,comments,condition,education,endTime,experiment_id,gender,item_id,languages,modal,optionLeft,optionRight,prolific_id,question,response,startDate,startTime,timeSpent,trial_name,trial_number
2129,She is not a cow.,9241,23,cow,n/a,non-intensified,Graduated College,1627820559357,64,female,29,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,3
2129,She is not a hen.,4982,23,hen,n/a,non-intensified,Graduated College,1627820559357,64,female,37,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,70,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,4
2129,She is not an owl.,6173,23,owl,n/a,non-intensified,Graduated College,1627820559357,64,female,45,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,24,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,5
2129,She is not a bat.,6715,23,bat,n/a,non-intensified,Graduated College,1627820559357,64,female,9,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,28,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,6
2129,He is not actually a wolf.,3132,23,wolf,n/a,intensified,Graduated College,1627820559357,64,female,6,"English, Sinhala ",actually,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,0,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,7
2129,He is not a snake.,3131,23,snake,n/a,non-intensified,Graduated College,1627820559357,64,female,49,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,100,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,8
2129,He is not a mouse.,3205,23,mouse,n/a,non-intensified,Graduated College,1627820559357,64,female,25,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,69,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,9
2129,He is not a lion.,4774,23,lion,n/a,non-intensified,Graduated College,1627820559357,64,female,13,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,100,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,10
2129,He is not actually a snake.,3480,23,snake,n/a,intensified,Graduated College,1627820559357,64,female,50,"English, Sinhala ",actually,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,100,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,11
2129,He is not a rat.,6964,23,rat,n/a,non-intensified,Graduated College,1627820559357,64,female,33,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,25,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,12
2129,He is not literally a weasel.,5481,23,weasel,n/a,intensified,Graduated College,1627820559357,64,female,43,"English, Sinhala ",literally,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,23,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,13
2129,He is not a wolf.,2809,23,wolf,n/a,non-intensified,Graduated College,1627820559357,64,female,5,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,0,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,14
2129,She is not actually a cow.,4623,23,cow,n/a,intensified,Graduated College,1627820559357,64,female,30,"English, Sinhala ",actually,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,22,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,15
2129,She is not a chicken.,10816,23,chicken,n/a,non-intensified,Graduated College,1627820559357,64,female,21,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,100,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,16
2129,He is not really a lion.,6191,23,lion,n/a,intensified,Graduated College,1627820559357,64,female,16,"English, Sinhala ",really,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,70,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,17
2129,He is not really a mouse.,2753,23,mouse,n/a,intensified,Graduated College,1627820559357,64,female,28,"English, Sinhala ",really,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,27,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,18
2129,She is not literally a hen.,4477,23,hen,n/a,intensified,Graduated College,1627820559357,64,female,39,"English, Sinhala ",literally,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,24,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,19
2129,She is not really a chicken.,3340,23,chicken,n/a,intensified,Graduated College,1627820559357,64,female,24,"English, Sinhala ",really,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,100,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,20
2129,She is not literally a bat.,3161,23,bat,n/a,intensified,Graduated College,1627820559357,64,female,11,"English, Sinhala ",literally,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,0,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,21
2129,She is not actually a bee.,3637,23,bee,n/a,intensified,Graduated College,1627820559357,64,female,18,"English, Sinhala ",actually,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,0,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,22
2129,He is not literally a lamb.,3437,23,lamb,n/a,intensified,Graduated College,1627820559357,64,female,3,"English, Sinhala ",literally,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,71,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,23
2129,He is not a lamb.,4018,23,lamb,n/a,non-intensified,Graduated College,1627820559357,64,female,1,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,73,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,24
2129,She is not a bee.,2463,23,bee,n/a,non-intensified,Graduated College,1627820559357,64,female,17,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,0,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,25
2129,He is not a weasel.,3475,23,weasel,n/a,non-intensified,Graduated College,1627820559357,64,female,41,"English, Sinhala ",non-modal,<b>-</b>,<b>+</b>,60fd5832354aaafa12c35f76,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,0,Sun Aug 01 2021 13:19:33 GMT+0100 (BST),1627820373458,3.098316666666667,slider_rating_custom,26
2128,She is not really a bee.,12927,19,bee,,intensified,Graduated High School,1627820549941,64,female,20,English,really,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,0,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,1
2128,He is not literally a snake.,5972,19,snake,,intensified,Graduated High School,1627820549941,64,female,51,English,literally,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,32,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,2
2128,She is not a hen.,4510,19,hen,,non-intensified,Graduated High School,1627820549941,64,female,37,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,16,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,3
2128,He is not a lamb.,3698,19,lamb,,non-intensified,Graduated High School,1627820549941,64,female,1,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,21,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,4
2128,She is not a cow.,3415,19,cow,,non-intensified,Graduated High School,1627820549941,64,female,29,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,5
2128,She is not actually a hen.,5569,19,hen,,intensified,Graduated High School,1627820549941,64,female,38,English,actually,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,34,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,6
2128,She is not a bat.,5211,19,bat,,non-intensified,Graduated High School,1627820549941,64,female,9,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,19,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,7
2128,He is not really a mouse.,17541,19,mouse,,intensified,Graduated High School,1627820549941,64,female,28,English,really,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,22,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,8
2128,He is not actually a lamb.,5105,19,lamb,,intensified,Graduated High School,1627820549941,64,female,2,English,actually,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,25,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,9
2128,He is not a weasel.,6593,19,weasel,,non-intensified,Graduated High School,1627820549941,64,female,41,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,73,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,10
2128,He is not a snake.,2787,19,snake,,non-intensified,Graduated High School,1627820549941,64,female,49,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,79,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,11
2128,He is not a mouse.,5422,19,mouse,,non-intensified,Graduated High School,1627820549941,64,female,25,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,72,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,12
2128,He is not really a lion.,4356,19,lion,,intensified,Graduated High School,1627820549941,64,female,16,English,really,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,14,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,13
2128,She is not an owl.,2460,19,owl,,non-intensified,Graduated High School,1627820549941,64,female,45,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,77,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,14
2128,She is not actually a bat.,3227,19,bat,,intensified,Graduated High School,1627820549941,64,female,10,English,actually,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,16,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,15
2128,She is not literally a chicken.,2174,19,chicken,,intensified,Graduated High School,1627820549941,64,female,23,English,literally,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,17,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,16
2128,He is not literally a weasel.,4223,19,weasel,,intensified,Graduated High School,1627820549941,64,female,43,English,literally,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,16,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,17
2128,He is not a rat.,2866,19,rat,,non-intensified,Graduated High School,1627820549941,64,female,33,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,78,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,18
2128,She is not actually an owl.,2325,19,owl,,intensified,Graduated High School,1627820549941,64,female,46,English,actually,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,19,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,19
2128,He is not literally a rat.,2094,19,rat,,intensified,Graduated High School,1627820549941,64,female,35,English,literally,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,0,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,20
2128,She is not really a cow.,2360,19,cow,,intensified,Graduated High School,1627820549941,64,female,32,English,really,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,21
2128,He is not literally a wolf.,5889,19,wolf,,intensified,Graduated High School,1627820549941,64,female,7,English,literally,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,0,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,22
2128,He is not a lion.,3007,19,lion,,non-intensified,Graduated High School,1627820549941,64,female,13,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,90,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,23
2128,He is not a wolf.,1897,19,wolf,,non-intensified,Graduated High School,1627820549941,64,female,5,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,100,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,24
2128,She is not a bee.,5061,19,bee,,non-intensified,Graduated High School,1627820549941,64,female,17,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,81,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,25
2128,She is not a chicken.,3517,19,chicken,,non-intensified,Graduated High School,1627820549941,64,female,21,English,non-modal,<b>-</b>,<b>+</b>,60f7020faec5f5d8d91afd32,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,71,Sun Aug 01 2021 13:19:29 GMT+0100 (British Summer Time),1627820369253,3.0114666666666667,slider_rating_custom,26
2127,She is not a chicken.,13953,24,chicken,n/a,non-intensified,Higher Degree,1627820546424,64,female,21,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,9,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,1
2127,He is not literally a snake.,6100,24,snake,n/a,intensified,Higher Degree,1627820546424,64,female,51,English,literally,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,70,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,2
2127,He is not a lion.,4461,24,lion,n/a,non-intensified,Higher Degree,1627820546424,64,female,13,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,3,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,3
2127,She is not a bee.,5193,24,bee,n/a,non-intensified,Higher Degree,1627820546424,64,female,17,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,9,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,4
2127,She is not really a bat.,10817,24,bat,n/a,intensified,Higher Degree,1627820546424,64,female,12,English,really,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,41,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,5
2127,He is not a wolf.,13161,24,wolf,n/a,non-intensified,Higher Degree,1627820546424,64,female,5,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,5,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,6
2127,She is not really a cow.,4439,24,cow,n/a,intensified,Higher Degree,1627820546424,64,female,32,English,really,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,7
2127,She is not a hen.,4499,24,hen,n/a,non-intensified,Higher Degree,1627820546424,64,female,37,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,3,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,8
2127,He is not a rat.,5297,24,rat,n/a,non-intensified,Higher Degree,1627820546424,64,female,33,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,40,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,9
2127,She is not actually a hen.,8185,24,hen,n/a,intensified,Higher Degree,1627820546424,64,female,38,English,actually,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,21,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,10
2127,He is not a mouse.,18851,24,mouse,n/a,non-intensified,Higher Degree,1627820546424,64,female,25,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,21,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,11
2127,She is not literally a chicken.,8394,24,chicken,n/a,intensified,Higher Degree,1627820546424,64,female,23,English,literally,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,85,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,12
2127,He is not really a mouse.,4730,24,mouse,n/a,intensified,Higher Degree,1627820546424,64,female,28,English,really,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,82,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,13
2127,She is not actually an owl.,6580,24,owl,n/a,intensified,Higher Degree,1627820546424,64,female,46,English,actually,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,80,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,14
2127,He is not a lamb.,7257,24,lamb,n/a,non-intensified,Higher Degree,1627820546424,64,female,1,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,3,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,15
2127,She is not a cow.,5151,24,cow,n/a,non-intensified,Higher Degree,1627820546424,64,female,29,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,16
2127,She is not a bat.,3550,24,bat,n/a,non-intensified,Higher Degree,1627820546424,64,female,9,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,2,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,17
2127,He is not literally a lamb.,5414,24,lamb,n/a,intensified,Higher Degree,1627820546424,64,female,3,English,literally,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,100,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,18
2127,He is not literally a lion.,2483,24,lion,n/a,intensified,Higher Degree,1627820546424,64,female,15,English,literally,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,100,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,19
2127,He is not really a weasel.,4433,24,weasel,n/a,intensified,Higher Degree,1627820546424,64,female,44,English,really,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,69,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,20
2127,He is not a snake.,3801,24,snake,n/a,non-intensified,Higher Degree,1627820546424,64,female,49,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,10,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,21
2127,He is not a weasel.,3391,24,weasel,n/a,non-intensified,Higher Degree,1627820546424,64,female,41,English,non-modal,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,15,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,22
2127,He is not actually a rat.,3777,24,rat,n/a,intensified,Higher Degree,1627820546424,64,female,34,English,actually,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,63,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,23
2127,She is not actually a bee.,5389,24,bee,n/a,intensified,Higher Degree,1627820546424,64,female,18,English,actually,<b>-</b>,<b>+</b>,60fd950763ee2094a0ad70c5,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,71,Sun Aug 01 2021 07:18:36 GMT-0500 (Central Daylight Time),1627820316986,3.8239666666666667,slider_rating_custom,24
